gaul_adm2,adm2_name,gaul_adm1,adm1_name
10088,Pedro Avelino,684,Rio Grande Do Norte
10089,Pedro Velho,684,Rio Grande Do Norte
10090,Pendencias,684,Rio Grande Do Norte
10091,Piloes,684,Rio Grande Do Norte
10092,Poco Branco,684,Rio Grande Do Norte
10093,Portalegre,684,Rio Grande Do Norte
10094,Porto Do Mangue,684,Rio Grande Do Norte
10095,Presidente Juscelino,684,Rio Grande Do Norte
10096,Pureza,684,Rio Grande Do Norte
10097,Rafael Fernandes,684,Rio Grande Do Norte
10098,Rafael Godeiro,684,Rio Grande Do Norte
10099,Riacho Da Cruz,684,Rio Grande Do Norte
10100,Riacho De Santana,684,Rio Grande Do Norte
10101,Riachuelo,684,Rio Grande Do Norte
10102,Rio Do Fogo,684,Rio Grande Do Norte
10103,Rodolfo Fernandes,684,Rio Grande Do Norte
10104,Ruy Barbosa,684,Rio Grande Do Norte
10105,Santa Cruz,684,Rio Grande Do Norte
10106,Santa Maria,684,Rio Grande Do Norte
10107,Santana Do Matos,684,Rio Grande Do Norte
10108,Santana Do Serido,684,Rio Grande Do Norte
10109,Santo Antonio,684,Rio Grande Do Norte
10110,Sao Bento Do Norte,684,Rio Grande Do Norte
10111,Sao Bento Do Trairi,684,Rio Grande Do Norte
10112,Sao Fernando,684,Rio Grande Do Norte
10113,Sao Francisco Do Oeste,684,Rio Grande Do Norte
10114,Sao Goncalo Do Amarante,684,Rio Grande Do Norte
10115,Sao Joao Do Sabugi,684,Rio Grande Do Norte
10116,Sao Jose De Mipibu,684,Rio Grande Do Norte
10117,Sao Jose Do Campestre,684,Rio Grande Do Norte
10118,Sao Jose Do Serido,684,Rio Grande Do Norte
10119,Sao Miguel,684,Rio Grande Do Norte
10120,Sao Miguel De Touros,684,Rio Grande Do Norte
10121,Sao Paulo Do Potengi,684,Rio Grande Do Norte
10122,Sao Pedro,684,Rio Grande Do Norte
10123,Sao Rafael,684,Rio Grande Do Norte
10124,Sao Tome,684,Rio Grande Do Norte
10125,Sao Vicente,684,Rio Grande Do Norte
10126,Senador Eloi De Souza,684,Rio Grande Do Norte
10127,Senador Georgino Avelino,684,Rio Grande Do Norte
10128,Serra De Sao Bento,684,Rio Grande Do Norte
10129,Serra Do Mel,684,Rio Grande Do Norte
10130,Serra Negra Do Norte,684,Rio Grande Do Norte
10131,Serrinha,684,Rio Grande Do Norte
10132,Serrinha Dos Pintos,684,Rio Grande Do Norte
10133,Severiano Melo,684,Rio Grande Do Norte
10134,Sitio Novo,684,Rio Grande Do Norte
10135,Taboleiro Grande,684,Rio Grande Do Norte
10136,Taipu,684,Rio Grande Do Norte
10137,Tangara,684,Rio Grande Do Norte
10138,Tenente Ananias,684,Rio Grande Do Norte
10139,Tenente Laurentino Cruz,684,Rio Grande Do Norte
10140,Tibau,684,Rio Grande Do Norte
10141,Tibau Do Sul,684,Rio Grande Do Norte
10142,Timbauba Dos Batistas,684,Rio Grande Do Norte
10143,Touros,684,Rio Grande Do Norte
10144,Triunfo Potiguar,684,Rio Grande Do Norte
10145,Umarizal,684,Rio Grande Do Norte
10146,Upanema,684,Rio Grande Do Norte
10147,Varzea,684,Rio Grande Do Norte
10148,Venha-ver,684,Rio Grande Do Norte
10149,Vera Cruz,684,Rio Grande Do Norte
10150,Vicosa,684,Rio Grande Do Norte
10151,Vila Flor,684,Rio Grande Do Norte
10152,Agua Santa,685,Rio Grande Do Sul
10153,Agudo,685,Rio Grande Do Sul
10154,Ajuricaba,685,Rio Grande Do Sul
10155,Alecrim,685,Rio Grande Do Sul
10156,Alegrete,685,Rio Grande Do Sul
10157,Alegria,685,Rio Grande Do Sul
10158,Alpestre,685,Rio Grande Do Sul
10159,Alto Alegre,685,Rio Grande Do Sul
10160,Alto Feliz,685,Rio Grande Do Sul
10161,Alvorada,685,Rio Grande Do Sul
10162,Amaral Ferrador,685,Rio Grande Do Sul
10163,Ametista Do Sul,685,Rio Grande Do Sul
10164,Andre Da Rocha,685,Rio Grande Do Sul
10165,Anta Gorda,685,Rio Grande Do Sul
10166,Antonio Prado,685,Rio Grande Do Sul
10167,Arambare,685,Rio Grande Do Sul
10168,Ararica,685,Rio Grande Do Sul
10169,Aratiba,685,Rio Grande Do Sul
10170,Arroio Do Meio,685,Rio Grande Do Sul
10171,Arroio Do Sal,685,Rio Grande Do Sul
10172,Arroio Do Tigre,685,Rio Grande Do Sul
10173,Arroio Dos Ratos,685,Rio Grande Do Sul
10174,Arroio Grande,685,Rio Grande Do Sul
10175,Arvorezinha,685,Rio Grande Do Sul
10176,Augusto Pestana,685,Rio Grande Do Sul
10177,Aurea,685,Rio Grande Do Sul
10178,Bage,685,Rio Grande Do Sul
10179,Balneario Pinhal,685,Rio Grande Do Sul
10180,Barao,685,Rio Grande Do Sul
10181,Barao De Cotegipe,685,Rio Grande Do Sul
10182,Barao Do Triunfo,685,Rio Grande Do Sul
10183,Barra Do Guarita,685,Rio Grande Do Sul
10184,Barra Do Quarai,685,Rio Grande Do Sul
10185,Barra Do Ribeiro,685,Rio Grande Do Sul
10186,Barra Do Rio Azul,685,Rio Grande Do Sul
10187,Barra Funda,685,Rio Grande Do Sul
10188,Barracao,685,Rio Grande Do Sul
10189,Barros Cassal,685,Rio Grande Do Sul
10190,Benjamin Constant Do Sul,685,Rio Grande Do Sul
10191,Bento Goncalves,685,Rio Grande Do Sul
10192,Boa Vista Das Missoes,685,Rio Grande Do Sul
10193,Boa Vista Do Burica,685,Rio Grande Do Sul
10194,Boa Vista Do Sul,685,Rio Grande Do Sul
10195,Bom Jesus,685,Rio Grande Do Sul
10196,Bom Principio,685,Rio Grande Do Sul
10197,Bom Progresso,685,Rio Grande Do Sul
10198,Bom Retiro Do Sul,685,Rio Grande Do Sul
10199,Boqueirao Do Leao,685,Rio Grande Do Sul
10200,Bossoroca,685,Rio Grande Do Sul
10201,Braga,685,Rio Grande Do Sul
10202,Brochier,685,Rio Grande Do Sul
10203,Butia,685,Rio Grande Do Sul
10204,Cacapava Do Sul,685,Rio Grande Do Sul
10205,Cacequi,685,Rio Grande Do Sul
10206,Cachoeira Do Sul,685,Rio Grande Do Sul
10207,Cachoeirinha,685,Rio Grande Do Sul
10208,Cacique Doble,685,Rio Grande Do Sul
10209,Caibate,685,Rio Grande Do Sul
10210,Caicara,685,Rio Grande Do Sul
10211,Camaqua,685,Rio Grande Do Sul
10212,Camargo,685,Rio Grande Do Sul
10213,Cambara Do Sul,685,Rio Grande Do Sul
10214,Campestre Da Serra,685,Rio Grande Do Sul
10215,Campina Das Missoes,685,Rio Grande Do Sul
10216,Campinas Do Sul,685,Rio Grande Do Sul
10217,Campo Bom,685,Rio Grande Do Sul
10218,Campo Novo,685,Rio Grande Do Sul
10219,Campos Borges,685,Rio Grande Do Sul
10220,Candelaria,685,Rio Grande Do Sul
10221,Candido Godoi,685,Rio Grande Do Sul
10222,Candiota,685,Rio Grande Do Sul
10223,Canela,685,Rio Grande Do Sul
10224,Cangucu,685,Rio Grande Do Sul
10225,Canoas,685,Rio Grande Do Sul
10226,Capao Da Canoa,685,Rio Grande Do Sul
10227,Capao Do Leao,685,Rio Grande Do Sul
10228,Capela De Santana,685,Rio Grande Do Sul
10229,Capitao,685,Rio Grande Do Sul
10230,Capivari Do Sul,685,Rio Grande Do Sul
10231,Caraa,685,Rio Grande Do Sul
10232,Carazinho,685,Rio Grande Do Sul
10233,Carlos Barbosa,685,Rio Grande Do Sul
10234,Carlos Gomes,685,Rio Grande Do Sul
10235,Casca,685,Rio Grande Do Sul
10236,Caseiros,685,Rio Grande Do Sul
10237,Catuipe,685,Rio Grande Do Sul
10238,Caxias Do Sul,685,Rio Grande Do Sul
10239,Centenario,685,Rio Grande Do Sul
10240,Cerrito,685,Rio Grande Do Sul
10241,Cerro Branco,685,Rio Grande Do Sul
10242,Cerro Grande,685,Rio Grande Do Sul
10243,Cerro Grande Do Sul,685,Rio Grande Do Sul
10244,Cerro Largo,685,Rio Grande Do Sul
10245,Chapada,685,Rio Grande Do Sul
10246,Charqueadas,685,Rio Grande Do Sul
10247,Charrua,685,Rio Grande Do Sul
10248,Chiapeta,685,Rio Grande Do Sul
10249,Chui,685,Rio Grande Do Sul
10250,Chuvisca,685,Rio Grande Do Sul
10251,Cidreira,685,Rio Grande Do Sul
10252,Ciriaco,685,Rio Grande Do Sul
10253,Colinas,685,Rio Grande Do Sul
10254,Colorado,685,Rio Grande Do Sul
10255,Condor,685,Rio Grande Do Sul
10256,Constantina,685,Rio Grande Do Sul
10257,Coqueiros Do Sul,685,Rio Grande Do Sul
10258,Coronel Barros,685,Rio Grande Do Sul
10259,Coronel Bicaco,685,Rio Grande Do Sul
10260,Cotipora,685,Rio Grande Do Sul
10261,Coxilha,685,Rio Grande Do Sul
10262,Crissiumal,685,Rio Grande Do Sul
10263,Cristal,685,Rio Grande Do Sul
10264,Cristal Do Sul,685,Rio Grande Do Sul
10265,Cruz Alta,685,Rio Grande Do Sul
10266,Cruzeiro Do Sul,685,Rio Grande Do Sul
10267,David Canabarro,685,Rio Grande Do Sul
10268,Derrubadas,685,Rio Grande Do Sul
10269,Dezesseis De Novembro,685,Rio Grande Do Sul
10270,Dilermando De Aguiar,685,Rio Grande Do Sul
10271,Dois Irmaos,685,Rio Grande Do Sul
10272,Dois Irmaos Das Missoes,685,Rio Grande Do Sul
10273,Dois Lajeados,685,Rio Grande Do Sul
10274,Dom Feliciano,685,Rio Grande Do Sul
10275,Dom Pedrito,685,Rio Grande Do Sul
10276,Dom Pedro De Alcantara,685,Rio Grande Do Sul
10277,Dona Francisca,685,Rio Grande Do Sul
10278,Doutor Mauricio Cardoso,685,Rio Grande Do Sul
10279,Doutor Ricardo,685,Rio Grande Do Sul
10280,Eldorado Do Sul,685,Rio Grande Do Sul
10281,Encantado,685,Rio Grande Do Sul
10282,Encruzilhada Do Sul,685,Rio Grande Do Sul
10283,Engenho Velho,685,Rio Grande Do Sul
10284,Entre Rios Do Sul,685,Rio Grande Do Sul
10285,Entre-ijuis,685,Rio Grande Do Sul
10286,Erebango,685,Rio Grande Do Sul
10287,Erechim,685,Rio Grande Do Sul
10288,Ernestina,685,Rio Grande Do Sul
10289,Erval Grande,685,Rio Grande Do Sul
10290,Erval Seco,685,Rio Grande Do Sul
10291,Esmeralda,685,Rio Grande Do Sul
10292,Esperanca Do Sul,685,Rio Grande Do Sul
10293,Espumoso,685,Rio Grande Do Sul
10294,Estacao,685,Rio Grande Do Sul
10295,Estancia Velha,685,Rio Grande Do Sul
10296,Esteio,685,Rio Grande Do Sul
10297,Estrela,685,Rio Grande Do Sul
10298,Estrela Velha,685,Rio Grande Do Sul
10299,Eugenio De Castro,685,Rio Grande Do Sul
10300,Fagundes Varela,685,Rio Grande Do Sul
10301,Farroupilha,685,Rio Grande Do Sul
10302,Faxinal Do Soturno,685,Rio Grande Do Sul
10303,Faxinalzinho,685,Rio Grande Do Sul
10304,Fazenda Vilanova,685,Rio Grande Do Sul
10305,Feliz,685,Rio Grande Do Sul
10306,Flores Da Cunha,685,Rio Grande Do Sul
10307,Floriano Peixoto,685,Rio Grande Do Sul
10308,Fontoura Xavier,685,Rio Grande Do Sul
10309,Formigueiro,685,Rio Grande Do Sul
10310,Fortaleza Dos Valos,685,Rio Grande Do Sul
10311,Frederico Westphalen,685,Rio Grande Do Sul
10312,Garibaldi,685,Rio Grande Do Sul
10313,Garruchos,685,Rio Grande Do Sul
10314,Gaurama,685,Rio Grande Do Sul
10315,General Camara,685,Rio Grande Do Sul
10316,Gentil,685,Rio Grande Do Sul
10317,Getulio Vargas,685,Rio Grande Do Sul
10318,Girua,685,Rio Grande Do Sul
10319,Glorinha,685,Rio Grande Do Sul
10320,Gramado,685,Rio Grande Do Sul
10321,Gramado Dos Loureiros,685,Rio Grande Do Sul
10322,Gramado Xavier,685,Rio Grande Do Sul
10323,Gravatai,685,Rio Grande Do Sul
10324,Guabiju,685,Rio Grande Do Sul
10325,Guaiba,685,Rio Grande Do Sul
10326,Guapore,685,Rio Grande Do Sul
10327,Guarani Das Missoes,685,Rio Grande Do Sul
10328,Harmonia,685,Rio Grande Do Sul
10329,Herval,685,Rio Grande Do Sul
10330,Herveiras,685,Rio Grande Do Sul
10331,Horizontina,685,Rio Grande Do Sul
10332,Hulha Negra,685,Rio Grande Do Sul
10333,Humaita,685,Rio Grande Do Sul
10334,Ibarama,685,Rio Grande Do Sul
10335,Ibiaca,685,Rio Grande Do Sul
10336,Ibiraiaras,685,Rio Grande Do Sul
10337,Ibirapuita,685,Rio Grande Do Sul
10338,Ibiruba,685,Rio Grande Do Sul
10339,Igrejinha,685,Rio Grande Do Sul
10340,Ijui,685,Rio Grande Do Sul
10341,Ilopolis,685,Rio Grande Do Sul
10342,Imbe,685,Rio Grande Do Sul
10343,Imigrante,685,Rio Grande Do Sul
10344,Independencia,685,Rio Grande Do Sul
10345,Inhacora,685,Rio Grande Do Sul
10346,Ipe,685,Rio Grande Do Sul
10347,Ipiranga Do Sul,685,Rio Grande Do Sul
10348,Irai,685,Rio Grande Do Sul
10349,Itaara,685,Rio Grande Do Sul
10350,Itacurubi,685,Rio Grande Do Sul
10351,Itapuca,685,Rio Grande Do Sul
10352,Itaqui,685,Rio Grande Do Sul
10353,Itatiba Do Sul,685,Rio Grande Do Sul
10354,Ivora,685,Rio Grande Do Sul
10355,Ivoti,685,Rio Grande Do Sul
10356,Jaboticaba,685,Rio Grande Do Sul
10357,Jacutinga,685,Rio Grande Do Sul
10358,Jaguarao,685,Rio Grande Do Sul
10359,Jaguari,685,Rio Grande Do Sul
10360,Jaquirana,685,Rio Grande Do Sul
10361,Jari,685,Rio Grande Do Sul
10362,Joia,685,Rio Grande Do Sul
10363,Julio De Castilhos,685,Rio Grande Do Sul
10364,Lagoa Dos Tres Cantos,685,Rio Grande Do Sul
10365,Lagoa Vermelha,685,Rio Grande Do Sul
10366,Lagoao,685,Rio Grande Do Sul
10367,Lajeado,685,Rio Grande Do Sul
10368,Lajeado Do Bugre,685,Rio Grande Do Sul
10369,Lavras Do Sul,685,Rio Grande Do Sul
10370,Liberato Salzano,685,Rio Grande Do Sul
10371,Lindolfo Collor,685,Rio Grande Do Sul
10372,Linha Nova,685,Rio Grande Do Sul
10373,Macambara,685,Rio Grande Do Sul
10374,Machadinho,685,Rio Grande Do Sul
10375,Mampituba,685,Rio Grande Do Sul
10376,Manoel Viana,685,Rio Grande Do Sul
10377,Maquine,685,Rio Grande Do Sul
10378,Marata,685,Rio Grande Do Sul
10379,Marau,685,Rio Grande Do Sul
10380,Marcelino Ramos,685,Rio Grande Do Sul
10381,Mariana Pimentel,685,Rio Grande Do Sul
10382,Mariano Moro,685,Rio Grande Do Sul
10383,Marques De Souza,685,Rio Grande Do Sul
10384,Mata,685,Rio Grande Do Sul
10385,Mato Castelhano,685,Rio Grande Do Sul
10386,Mato Leitao,685,Rio Grande Do Sul
10387,Maximiliano De Almeida,685,Rio Grande Do Sul
10388,Minas Do Leao,685,Rio Grande Do Sul
10389,Miraguai,685,Rio Grande Do Sul
10390,Montauri,685,Rio Grande Do Sul
10391,Monte Alegre Dos Campos,685,Rio Grande Do Sul
10392,Monte Belo Do Sul,685,Rio Grande Do Sul
10393,Montenegro,685,Rio Grande Do Sul
10394,Mormaco,685,Rio Grande Do Sul
10395,Morrinhos Do Sul,685,Rio Grande Do Sul
10396,Morro Redondo,685,Rio Grande Do Sul
10397,Morro Reuter,685,Rio Grande Do Sul
10398,Mostardas,685,Rio Grande Do Sul
10399,Mucum,685,Rio Grande Do Sul
10400,Muitos Capoes,685,Rio Grande Do Sul
10401,Muliterno,685,Rio Grande Do Sul
10402,Nao-me-toque,685,Rio Grande Do Sul
10403,Nicolau Vergueiro,685,Rio Grande Do Sul
10404,Nonoai,685,Rio Grande Do Sul
10405,Nova Alvorada,685,Rio Grande Do Sul
10406,Nova Araca,685,Rio Grande Do Sul
10407,Nova Bassano,685,Rio Grande Do Sul
10408,Nova Boa Vista,685,Rio Grande Do Sul
10409,Nova Brescia,685,Rio Grande Do Sul
10410,Nova Candelaria,685,Rio Grande Do Sul
10411,Nova Esperanca Do Sul,685,Rio Grande Do Sul
10412,Nova Hartz,685,Rio Grande Do Sul
10413,Nova Padua,685,Rio Grande Do Sul
10414,Nova Palma,685,Rio Grande Do Sul
10415,Nova Petropolis,685,Rio Grande Do Sul
10416,Nova Prata,685,Rio Grande Do Sul
10417,Nova Ramada,685,Rio Grande Do Sul
10418,Nova Roma Do Sul,685,Rio Grande Do Sul
10419,Nova Santa Rita,685,Rio Grande Do Sul
10420,Novo Barreiro,685,Rio Grande Do Sul
10421,Novo Cabrais,685,Rio Grande Do Sul
10422,Novo Hamburgo,685,Rio Grande Do Sul
10423,Novo Machado,685,Rio Grande Do Sul
10424,Novo Tiradentes,685,Rio Grande Do Sul
10425,Osorio,685,Rio Grande Do Sul
10426,Paim Filho,685,Rio Grande Do Sul
10427,Palmares Do Sul,685,Rio Grande Do Sul
10428,Palmeira Das Missoes,685,Rio Grande Do Sul
10429,Palmitinho,685,Rio Grande Do Sul
10430,Panambi,685,Rio Grande Do Sul
10431,Pantano Grande,685,Rio Grande Do Sul
10432,Parai,685,Rio Grande Do Sul
10433,Paraiso Do Sul,685,Rio Grande Do Sul
10434,Pareci Novo,685,Rio Grande Do Sul
10435,Parobe,685,Rio Grande Do Sul
10436,Passa Sete,685,Rio Grande Do Sul
10437,Passo Do Sobrado,685,Rio Grande Do Sul
10438,Passo Fundo,685,Rio Grande Do Sul
10439,Paverama,685,Rio Grande Do Sul
10440,Pedro Osorio,685,Rio Grande Do Sul
10441,Pejucara,685,Rio Grande Do Sul
10442,Pelotas,685,Rio Grande Do Sul
10443,Picada Cafe,685,Rio Grande Do Sul
10444,Pinhal,685,Rio Grande Do Sul
10445,Pinhal Grande,685,Rio Grande Do Sul
10446,Pinheirinho Do Vale,685,Rio Grande Do Sul
10447,Pinheiro Machado,685,Rio Grande Do Sul
10448,Pirapo,685,Rio Grande Do Sul
10449,Piratini,685,Rio Grande Do Sul
10450,Planalto,685,Rio Grande Do Sul
10451,Poco Das Antas,685,Rio Grande Do Sul
10452,Pontao,685,Rio Grande Do Sul
10453,Ponte Preta,685,Rio Grande Do Sul
10454,Portao,685,Rio Grande Do Sul
10455,Porto Alegre,685,Rio Grande Do Sul
10456,Porto Lucena,685,Rio Grande Do Sul
10457,Porto Maua,685,Rio Grande Do Sul
10458,Porto Vera Cruz,685,Rio Grande Do Sul
10459,Porto Xavier,685,Rio Grande Do Sul
10460,Pouso Novo,685,Rio Grande Do Sul
10461,Presidente Lucena,685,Rio Grande Do Sul
10462,Progresso,685,Rio Grande Do Sul
10463,Protasio Alves,685,Rio Grande Do Sul
10464,Putinga,685,Rio Grande Do Sul
10465,Quarai,685,Rio Grande Do Sul
10466,Quevedos,685,Rio Grande Do Sul
10467,Quinze De Novembro,685,Rio Grande Do Sul
10468,Redentora,685,Rio Grande Do Sul
10469,Relvado,685,Rio Grande Do Sul
10470,Restinga Seca,685,Rio Grande Do Sul
10471,Rio Dos Indios,685,Rio Grande Do Sul
10472,Rio Grande,685,Rio Grande Do Sul
10473,Rio Pardo,685,Rio Grande Do Sul
10474,Riozinho,685,Rio Grande Do Sul
10475,Roca Sales,685,Rio Grande Do Sul
10476,Rodeio Bonito,685,Rio Grande Do Sul
10477,Rolante,685,Rio Grande Do Sul
10478,Ronda Alta,685,Rio Grande Do Sul
10479,Rondinha,685,Rio Grande Do Sul
10480,Roque Gonzales,685,Rio Grande Do Sul
10481,Rosario Do Sul,685,Rio Grande Do Sul
10482,Sagrada Familia,685,Rio Grande Do Sul
10483,Saldanha Marinho,685,Rio Grande Do Sul
10484,Salto Do Jacui,685,Rio Grande Do Sul
10485,Salvador Das Missoes,685,Rio Grande Do Sul
10486,Salvador Do Sul,685,Rio Grande Do Sul
10487,Sananduva,685,Rio Grande Do Sul
10488,Santa Barbara Do Sul,685,Rio Grande Do Sul
10489,Santa Clara Do Sul,685,Rio Grande Do Sul
10490,Santa Cruz Do Sul,685,Rio Grande Do Sul
10491,Santa Maria,685,Rio Grande Do Sul
10492,Santa Maria Do Herval,685,Rio Grande Do Sul
10493,Santa Rosa,685,Rio Grande Do Sul
10494,Santa Tereza,685,Rio Grande Do Sul
10495,Santa Vitoria Do Palmar,685,Rio Grande Do Sul
10496,Santana Da Boa Vista,685,Rio Grande Do Sul
10497,Santana Do Livramento,685,Rio Grande Do Sul
10498,Santiago,685,Rio Grande Do Sul
10499,Santo Angelo,685,Rio Grande Do Sul
10500,Santo Antonio Da Patrulha,685,Rio Grande Do Sul
10501,Santo Antonio Das Missoes,685,Rio Grande Do Sul
10502,Santo Antonio Do Palma,685,Rio Grande Do Sul
10503,Santo Antonio Do Planalto,685,Rio Grande Do Sul
10504,Santo Augusto,685,Rio Grande Do Sul
10505,Santo Cristo,685,Rio Grande Do Sul
10506,Santo Expedito Do Sul,685,Rio Grande Do Sul
10507,Sao Borja,685,Rio Grande Do Sul
10508,Sao Domingos Do Sul,685,Rio Grande Do Sul
10509,Sao Francisco De Assis,685,Rio Grande Do Sul
10510,Sao Francisco De Paula,685,Rio Grande Do Sul
10511,Sao Gabriel,685,Rio Grande Do Sul
10512,Sao Jeronimo,685,Rio Grande Do Sul
10513,Sao Joao Da Urtiga,685,Rio Grande Do Sul
10514,Sao Joao Do Polesine,685,Rio Grande Do Sul
10515,Sao Jorge,685,Rio Grande Do Sul
10516,Sao Jose Das Missoes,685,Rio Grande Do Sul
10517,Sao Jose Do Herval,685,Rio Grande Do Sul
10518,Sao Jose Do Hortencio,685,Rio Grande Do Sul
10519,Sao Jose Do Inhacora,685,Rio Grande Do Sul
10520,Sao Jose Do Norte,685,Rio Grande Do Sul
10521,Sao Jose Do Ouro,685,Rio Grande Do Sul
10522,Sao Jose Dos Ausentes,685,Rio Grande Do Sul
10523,Sao Leopoldo,685,Rio Grande Do Sul
10524,Sao Lourenco Do Sul,685,Rio Grande Do Sul
10525,Sao Luiz Gonzaga,685,Rio Grande Do Sul
10526,Sao Marcos,685,Rio Grande Do Sul
10527,Sao Martinho,685,Rio Grande Do Sul
10528,Sao Martinho Da Serra,685,Rio Grande Do Sul
10529,Sao Miguel Das Missoes,685,Rio Grande Do Sul
10530,Sao Nicolau,685,Rio Grande Do Sul
10531,Sao Paulo Das Missoes,685,Rio Grande Do Sul
10532,Sao Pedro Da Serra,685,Rio Grande Do Sul
10533,Sao Pedro Do Butia,685,Rio Grande Do Sul
10534,Sao Pedro Do Sul,685,Rio Grande Do Sul
10535,Sao Sebastiao Do Cai,685,Rio Grande Do Sul
10536,Sao Sepe,685,Rio Grande Do Sul
10537,Sao Valentim,685,Rio Grande Do Sul
10538,Sao Valentim Do Sul,685,Rio Grande Do Sul
10539,Sao Valerio Do Sul,685,Rio Grande Do Sul
10540,Sao Vendelino,685,Rio Grande Do Sul
10541,Sao Vicente Do Sul,685,Rio Grande Do Sul
10542,Sapiranga,685,Rio Grande Do Sul
10543,Sapucaia Do Sul,685,Rio Grande Do Sul
10544,Sarandi,685,Rio Grande Do Sul
10545,Seberi,685,Rio Grande Do Sul
10546,Sede Nova,685,Rio Grande Do Sul
10547,Segredo,685,Rio Grande Do Sul
10548,Selbach,685,Rio Grande Do Sul
10549,Senador Salgado Filho,685,Rio Grande Do Sul
10550,Sentinela Do Sul,685,Rio Grande Do Sul
10551,Serafina Correa,685,Rio Grande Do Sul
10552,Serio,685,Rio Grande Do Sul
10553,Sertao,685,Rio Grande Do Sul
10554,Sertao Santana,685,Rio Grande Do Sul
10555,Sete De Setembro,685,Rio Grande Do Sul
10556,Severiano De Almeida,685,Rio Grande Do Sul
10557,Silveira Martins,685,Rio Grande Do Sul
10558,Sinimbu,685,Rio Grande Do Sul
10559,Sobradinho,685,Rio Grande Do Sul
10560,Soledade,685,Rio Grande Do Sul
10561,Tabai,685,Rio Grande Do Sul
10562,Tapejara,685,Rio Grande Do Sul
10563,Tapera,685,Rio Grande Do Sul
10564,Tapes,685,Rio Grande Do Sul
10565,Taquara,685,Rio Grande Do Sul
10566,Taquari,685,Rio Grande Do Sul
10567,Taquarucu Do Sul,685,Rio Grande Do Sul
10568,Tavares,685,Rio Grande Do Sul
10569,Tenente Portela,685,Rio Grande Do Sul
10570,Terra De Areia,685,Rio Grande Do Sul
10571,Teutonia,685,Rio Grande Do Sul
10572,Tiradentes Do Sul,685,Rio Grande Do Sul
10573,Toropi,685,Rio Grande Do Sul
10574,Torres,685,Rio Grande Do Sul
10575,Tramandai,685,Rio Grande Do Sul
10576,Travesseiro,685,Rio Grande Do Sul
10577,Tres Arroios,685,Rio Grande Do Sul
10578,Tres Cachoeiras,685,Rio Grande Do Sul
10579,Tres Coroas,685,Rio Grande Do Sul
10580,Tres De Maio,685,Rio Grande Do Sul
10581,Tres Forquilhas,685,Rio Grande Do Sul
10582,Tres Palmeiras,685,Rio Grande Do Sul
10583,Tres Passos,685,Rio Grande Do Sul
10584,Trindade Do Sul,685,Rio Grande Do Sul
10585,Triunfo,685,Rio Grande Do Sul
10586,Tucunduva,685,Rio Grande Do Sul
10587,Tunas,685,Rio Grande Do Sul
10588,Tupanci Do Sul,685,Rio Grande Do Sul
10589,Tupancireta,685,Rio Grande Do Sul
10590,Tupandi,685,Rio Grande Do Sul
10591,Tuparendi,685,Rio Grande Do Sul
10592,Turucu,685,Rio Grande Do Sul
10593,Ubiretama,685,Rio Grande Do Sul
10594,Uniao Da Serra,685,Rio Grande Do Sul
10595,Unistalda,685,Rio Grande Do Sul
10596,Uruguaiana,685,Rio Grande Do Sul
10597,Vacaria,685,Rio Grande Do Sul
10598,Vale Do Sol,685,Rio Grande Do Sul
10599,Vale Real,685,Rio Grande Do Sul
10600,Vale Verde,685,Rio Grande Do Sul
10601,Vanini,685,Rio Grande Do Sul
10602,Venancio Aires,685,Rio Grande Do Sul
10603,Vera Cruz,685,Rio Grande Do Sul
10604,Veranopolis,685,Rio Grande Do Sul
10605,Vespasiano Correa,685,Rio Grande Do Sul
10606,Viadutos,685,Rio Grande Do Sul
10607,Viamao,685,Rio Grande Do Sul
10608,Vicente Dutra,685,Rio Grande Do Sul
10609,Victor Graeff,685,Rio Grande Do Sul
10610,Vila Flores,685,Rio Grande Do Sul
10611,Vila Langaro,685,Rio Grande Do Sul
10612,Vila Maria,685,Rio Grande Do Sul
10613,Vila Nova Do Sul,685,Rio Grande Do Sul
10614,Vista Alegre,685,Rio Grande Do Sul
10615,Vista Alegre Do Prata,685,Rio Grande Do Sul
10616,Vista Gaucha,685,Rio Grande Do Sul
10617,Vitoria Das Missoes,685,Rio Grande Do Sul
10618,Xangri-la,685,Rio Grande Do Sul
10619,Alta Floresta D'oeste,686,Rondonia
10620,Alto Alegre Dos Parecis,686,Rondonia
10621,Alto Paraiso,686,Rondonia
10622,Alvorada D'oeste,686,Rondonia
10623,Ariquemes,686,Rondonia
10624,Buritis,686,Rondonia
10625,Cabixi,686,Rondonia
10626,Cacaulandia,686,Rondonia
10627,Cacoal,686,Rondonia
10628,Campo Novo De Rondonia,686,Rondonia
10629,Candeias Do Jamari,686,Rondonia
10630,Castanheiras,686,Rondonia
10631,Cerejeiras,686,Rondonia
10632,Chupinguaia,686,Rondonia
10633,Colorado Do Oeste,686,Rondonia
10634,Corumbiara,686,Rondonia
10635,Costa Marques,686,Rondonia
10636,Cujubim,686,Rondonia
10637,Espigao D'oeste,686,Rondonia
10638,Governador Jorge Teixeira,686,Rondonia
10639,Guajara-mirim,686,Rondonia
10640,Jamari,686,Rondonia
10641,Jaru,686,Rondonia
10642,Ji-parana,686,Rondonia
10643,Machadinho D'oeste,686,Rondonia
10644,Ministro Andreazza,686,Rondonia
